scenario,model,horizon,seed,sample_count,Pinball_q05,Pinball_q50,Pinball_q95,Pinball_Loss,PICP,MPIW,PINAW,median_MAE
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,1,42,1917,0.2725880013944957,0.3900933830328888,0.6919694840317296,0.4515502894863714,0.9504434011476265,16.00901554248951,0.20524378900627577,0.7801867660657776
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,1,2025,1917,0.26129782158817294,0.3718675659171728,0.6919610208562101,0.44170880278718533,0.9540949400104329,15.920919871044209,0.2041143573210796,0.7437351318343456
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,1,20260623,1917,0.27881255246850434,0.3841886047777187,0.6919641169894786,0.4516550914119006,0.9582681272822118,16.12252711702525,0.2066990656028878,0.7683772095554374
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,1,20260715,1917,0.27553910084795563,0.38578971251884225,0.6919690904234255,0.45109930126340775,0.9540949400104329,15.879604508743723,0.2035846731890221,0.7715794250376845
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,1,20260718,1917,0.28205711671195427,0.3877819530902956,0.6919766141526333,0.4539385613182944,0.9514866979655712,16.093985787890638,0.20633315112680306,0.7755639061805912
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,3,42,1974,0.5317662086409518,0.6625697248008596,0.7144982782903059,0.6362780705773724,0.9235055724417427,17.25291437170305,0.22701203120661906,1.3251394496017193
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,3,2025,1974,0.5309512914253707,0.5887968866296089,0.7145961867277388,0.6114481215942394,0.9194528875379939,17.197189484686113,0.2262788090090278,1.1775937732592179
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,3,20260623,1974,0.5305548523455527,0.613749312774751,0.7144919759234403,0.619598713681248,0.9159067882472138,17.21005958819945,0.22644815247630853,1.227498625549502
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,3,20260715,1974,0.546117340685024,0.6912714311779451,0.7145500412586376,0.6506462710405356,0.9285714285714286,17.21344153376215,0.2264926517600283,1.3825428623558902
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,3,20260718,1974,0.5391374989000376,0.7067688943888037,0.7145080227740758,0.6534714720209723,0.9148936170212766,17.16658128721011,0.22587606956855408,1.4135377887776075
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,6,42,2081,0.5547853632536947,0.6677026744074457,0.7119614752824928,0.6448165043145443,0.9144641999038924,18.083880889650608,0.23036790942230073,1.3354053488148914
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,6,2025,2081,0.5175070206286069,0.6662603623015786,0.711702263395355,0.6318232154418468,0.9178279673234022,18.10292313248993,0.23061048576420293,1.3325207246031572
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,6,20260623,2081,0.5594471933290627,0.6422002096694001,0.7117985959582355,0.637815332985566,0.913022585295531,18.036094505130414,0.22975916567045113,1.2844004193388001
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,6,20260715,2081,0.5577009478307355,0.6878173375347382,0.7117690083156815,0.6524290978937183,0.9135031234983181,18.017398200889783,0.22952099618967878,1.3756346750694763
S8_rain_elevated_atmospheric_pollution,UQ_T1_traffic_only,6,20260718,2081,0.580170804408237,0.6531076353367334,0.7116853953209827,0.6483212783553177,0.9120615088899567,17.90071813628285,0.22803462593990892,1.3062152706734669
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,1,42,1917,0.2707310433803155,0.3776347295157164,0.691975517899778,0.44678043026527,0.9561815336463224,15.948949383022764,0.2044737100387534,0.7552694590314328
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,1,2025,1917,0.2639206145539779,0.3636940128802009,0.6919626070300184,0.4398590781547324,0.9410537297861241,15.912054764335206,0.2040007021068616,0.7273880257604018
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,1,20260623,1917,0.2746666892842197,0.380063247481671,0.6919577454301803,0.44889589406535696,0.9504434011476265,16.209692343610865,0.2078165685078316,0.760126494963342
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,1,20260715,1917,0.27268891187776295,0.3693858954081886,0.6919610932896898,0.44467863352521375,0.9572248304642671,15.8786975420821,0.203573045411309,0.7387717908163772
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,1,20260718,1917,0.25941081994762627,0.37563386657428294,0.6919448027215286,0.44232982974781265,0.9551382368283776,15.97673736417051,0.20482996620731425,0.7512677331485659
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,3,42,1974,0.5407016757532215,0.6616981370108468,0.7145274707732356,0.6389757611791013,0.9235055724417427,17.096102626611156,0.22494871877119943,1.3233962740216936
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,3,2025,1974,0.5553464191421308,0.6406207533955212,0.7145255137601045,0.6368308954325855,0.9159067882472138,17.133033870322123,0.225434656188449,1.2812415067910423
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,3,20260623,1974,0.5369330422614966,0.6097034514252296,0.7145349751369092,0.6203904896078785,0.9118541033434651,17.0693586237404,0.2245968239965842,1.2194069028504593
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,3,20260715,1974,0.5441910345141286,0.636423806651385,0.7145142057142486,0.6317096822932541,0.922998986828774,17.121887894990838,0.2252879986183005,1.27284761330277
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,3,20260718,1974,0.5372964837751611,0.6755823779854973,0.7144862934931923,0.6424550517512836,0.922998986828774,17.191013570976835,0.2261975469865373,1.3511647559709945
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,6,42,2081,0.5308930863101341,0.6495836808783455,0.7117137820946379,0.6307301830943725,0.9077366650648726,17.906048055682717,0.2281025230023276,1.299167361756691
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,6,2025,2081,0.5404234841716571,0.6730423821445155,0.7117130567338942,0.6417263076833556,0.9159058145122537,18.027460550127667,0.22964917898251805,1.346084764289031
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,6,20260623,2081,0.52868446041219,0.6288504511160898,0.7117904287298852,0.6231084467527217,0.913022585295531,18.132543391530643,0.23098781390484896,1.2577009022321797
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,6,20260715,2081,0.5255193954588758,0.693585936121503,0.7117401167041468,0.6436151494281752,0.9163863527150409,17.91355493720594,0.22819815206631772,1.387171872243006
S8_rain_elevated_atmospheric_pollution,UQ_T2_best_environmental_M4_pressure,6,20260718,2081,0.5424717323416876,0.6613141966805557,0.711774380237996,0.6385201030867464,0.9111004324843825,17.94823665884697,0.228639957437541,1.3226283933611114
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,1,42,1917,0.29188444986278717,0.38238466836912405,0.6919768304581069,0.45541531623000603,0.9613980177360459,16.538656666556186,0.2120340598276434,0.7647693367382481
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,1,2025,1917,0.28605878085721953,0.4051619924227894,0.6920123606718146,0.46107771131727454,0.9650495565988524,16.474004463908194,0.21120518543472044,0.8103239848455788
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,1,20260623,1917,0.29500047333488005,0.41088571881775315,0.6919782375381468,0.46595480989692667,0.9603547209181011,16.329604889616473,0.20935390884123684,0.8217714376355063
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,1,20260715,1917,0.2890931607038949,0.3823443026236712,0.6920251885614614,0.4544875506296759,0.9567031820552947,16.284050089279436,0.20876987293947996,0.7646886052473424
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,1,20260718,1917,0.2898491197784057,0.39109179746003964,0.691980332139264,0.4576404164592365,0.9598330725091289,16.403146428370388,0.21029674908167165,0.7821835949200793
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,3,42,1974,0.4711951137434506,0.6236955803095268,0.7145416676696197,0.603144120574199,0.9265450861195542,17.38927998876137,0.22880631564159698,1.2473911606190535
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,3,2025,1974,0.48888850593760147,0.6186974514823071,0.714546942541786,0.6073776333205648,0.9336372847011145,17.391111378732543,0.22883041287805977,1.2373949029646143
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,3,20260623,1974,0.48872437013318837,0.614266726504464,0.714510357778486,0.6058338181387128,0.9260385005065856,17.360179021848854,0.22842340818222176,1.228533453008928
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,3,20260715,1974,0.48724431605082996,0.6349258500150392,0.7144952186093632,0.6122217948917441,0.9300911854103343,17.372208458070457,0.22858169023776917,1.2698517000300784
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,3,20260718,1974,0.4933315414305033,0.634550136635731,0.7144933574467812,0.6141250118376718,0.9295845997973657,17.31080530721245,0.2277737540422691,1.269100273271462
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,6,42,2081,0.49835969309919104,0.6980755126344533,0.7116839737459085,0.6360397264931844,0.9298414223930802,17.719111908633568,0.2257211708106187,1.3961510252689067
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,6,2025,2081,0.4985317283843011,0.668898654407976,0.7116896200844562,0.6263733342922445,0.9293608841902932,17.647258874947266,0.2248058455407295,1.337797308815952
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,6,20260623,2081,0.48702864516302696,0.735466072617787,0.711709879774821,0.6447348658518783,0.928880345987506,17.70206982375681,0.22550407418798482,1.470932145235574
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,6,20260715,2081,0.49177409946087863,0.6903564795916153,0.711676612351733,0.631269063801409,0.9283998077847189,17.738074829233547,0.22596273667813435,1.3807129591832306
S8_rain_elevated_atmospheric_pollution,UQ_aux_full_fusion,6,20260718,2081,0.471755557997418,0.7156080001251792,0.7118058380170954,0.6330564653798976,0.9279192695819317,17.7028933428389,0.2255145648769287,1.4312160002503584
