scenario,reliability_group,experiment,model,horizon,seed_count,sample_count_mean,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,R2_mean,R2_std
S8_rain_elevated_atmospheric_pollution,High,E3_meteorology,E3_meteorology_aware_xgboost,6,5,689.0,1.0853970952580734,0.0294546184937968,2.0284780502993067,0.0369839056785133,1.175660960672953,0.0325244248990487,0.9172946617653096,0.0030336385555936
S8_rain_elevated_atmospheric_pollution,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,5,736.0,0.6883115910101628,0.0494906386765876,1.58254865903662,0.0744642418672964,0.7877578504803965,0.0525360095699099,0.9421647313633076,0.0055979632694665
S8_rain_elevated_atmospheric_pollution,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,5,725.0,1.0622838836319146,0.0450847398130412,2.650779719441016,0.0508788825790768,1.1741495014478005,0.0458828632286694,0.8769459983542603,0.0047381681781922
S8_rain_elevated_atmospheric_pollution,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,5,689.0,0.9023649506368208,0.037363776265089,1.8622532759643868,0.0184689774928078,0.9801425342555034,0.0383607364191839,0.930307008968346,0.0013814705327446
S8_rain_elevated_atmospheric_pollution,High,E5_full_fusion,E5_full_fusion_xgboost,1,5,736.0,0.5934521101523137,0.0426475579889481,1.5022996543686618,0.0223181278734664,0.6942318357770022,0.0442647857645087,0.9479644833531616,0.0015445444564399
S8_rain_elevated_atmospheric_pollution,High,E5_full_fusion,E5_full_fusion_xgboost,3,5,725.0,1.0704686602011495,0.0168027220718951,2.652037741106144,0.030086733647637,1.1832723667429113,0.015893875664552,0.8768527839568641,0.0027954831762182
S8_rain_elevated_atmospheric_pollution,High,E5_full_fusion,E5_full_fusion_xgboost,6,5,689.0,0.996912789310184,0.0223129730288905,1.9021014974093693,0.0150340510325335,1.083073026866097,0.0230960155058067,0.9272946252128992,0.0011536763135461
S8_rain_elevated_atmospheric_pollution,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,5,388.0,0.6483340037237737,0.0113790772425161,1.3705849131251329,0.0266650140913487,0.8987939381357999,0.015257210778162,0.9938605260710058,0.0002394433260012
S8_rain_elevated_atmospheric_pollution,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,5,382.0,0.9110532990300844,0.0074481743231871,1.8473049411949591,0.0108247523588553,1.3554763849708558,0.0146768059621019,0.9898643389803584,0.0001192331059671
S8_rain_elevated_atmospheric_pollution,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,5,377.0,0.842190888368588,0.016495097705305,2.041823484396581,0.0144341165324361,1.1169994981373232,0.0172254317968313,0.98581427160162,0.0002004715774979
S8_rain_elevated_atmospheric_pollution,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,5,388.0,0.6747452942366452,0.0095112385605057,1.4049263175647222,0.0067451591705957,0.9372530929522432,0.0120668048889732,0.9935508439802708,6.180764009217043e-05
S8_rain_elevated_atmospheric_pollution,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,5,382.0,0.9906366977392066,0.0119539558572959,1.9059183618700104,0.0269787908851033,1.4550119031274034,0.0144178291691106,0.9892095100907896,0.0003051328408891
S8_rain_elevated_atmospheric_pollution,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,5,377.0,0.8799845957734961,0.0088954389372967,1.9807585744565377,0.0170588992630475,1.1457682257740216,0.0086837383203791,0.9866498314978864,0.0002294398100088
S8_rain_elevated_atmospheric_pollution,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,5,388.0,0.7067470924141481,0.0101645282783605,1.4081000096754888,0.0157124836834368,0.9774310198795682,0.0116631909709115,0.9935211482694086,0.0001446275824993
S8_rain_elevated_atmospheric_pollution,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,5,382.0,1.0098772178769737,0.022903440092864,2.0167074954171715,0.0542474847633033,1.4830142686134118,0.0344789405650365,0.9879135125356184,0.0006493954139553
S8_rain_elevated_atmospheric_pollution,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,5,377.0,0.7901500469177408,0.0151706426441211,1.8404586566122845,0.0228907197858519,1.0200496863289703,0.0180732630426915,0.9884733325677614,0.0002864979479046
S8_rain_elevated_atmospheric_pollution,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,5,388.0,0.7053669932781625,0.0164862092472193,1.388128381084151,0.0293853175111147,0.9696033686680284,0.0243188207463514,0.9937019991594156,0.0002666881004846
S8_rain_elevated_atmospheric_pollution,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,5,382.0,1.0786739402624534,0.0165177369057339,2.085342160544394,0.0150633786078689,1.5808408322738554,0.0218908843639834,0.9870837709006968,0.0001866179138125
S8_rain_elevated_atmospheric_pollution,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,5,377.0,0.8603295202280545,0.0094477896145194,1.906284513219736,0.0137954743885935,1.102821283245898,0.0093821347012114,0.987635073941353,0.0001783471876092
S8_rain_elevated_atmospheric_pollution,Low,E1_traffic_only,E1_traffic_only_xgboost,1,5,793.0,1.3809029735101777,0.0098099668792442,3.17678983495704,0.021467699546581,2.201896833700705,0.0154390975563636,0.9768629633873308,0.0003119883509384
S8_rain_elevated_atmospheric_pollution,Low,E1_traffic_only,E1_traffic_only_xgboost,3,5,867.0,2.0386260528740445,0.0286657704124549,4.060226907864587,0.034623533985447,3.2414646809826078,0.0372802602408331,0.9627991117204454,0.0006349460059311
S8_rain_elevated_atmospheric_pollution,Low,E1_traffic_only,E1_traffic_only_xgboost,6,5,1015.0,2.6852422126055937,0.0481529515605715,4.634467199063543,0.0870063641037119,4.104956441213192,0.0815793888498303,0.9518407583009668,0.0018031333704846
S8_rain_elevated_atmospheric_pollution,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,5,793.0,1.421275574731045,0.009354310411302,3.263425140487061,0.0181970707277141,2.2694542405730878,0.0186757100172481,0.9755840845953924,0.0002727488500832
S8_rain_elevated_atmospheric_pollution,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,5,867.0,1.9691867982364992,0.0116081557458804,3.968382678804816,0.0172932336164279,3.1517009002765057,0.027343224780871,0.9644646068747106,0.0003090430883882
S8_rain_elevated_atmospheric_pollution,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,5,1015.0,2.875097235067333,0.0158696604708185,4.725149657623584,0.0314861758755575,4.307047550790529,0.0214301721225419,0.9499499932819968,0.0006685597211945
S8_rain_elevated_atmospheric_pollution,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,5,793.0,1.524654893847061,0.0371722191093132,3.2570084206607826,0.0161815953321509,2.3870909664722686,0.0383384912959354,0.9756801306312988,0.0002420555971862
S8_rain_elevated_atmospheric_pollution,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,5,867.0,1.98343661057862,0.020903487111182,3.963683659092432,0.0228096641300048,3.1192532560928243,0.0297889953015598,0.9645483123768523,0.0004079603025712
S8_rain_elevated_atmospheric_pollution,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,5,1015.0,2.5690607380984454,0.0164897679705706,4.554955488739876,0.0344806421076782,3.9417297425288647,0.02584142406448,0.9534900620188936,0.0007059992782791
S8_rain_elevated_atmospheric_pollution,Low,E5_full_fusion,E5_full_fusion_xgboost,1,5,793.0,1.5610492986909177,0.0311045237425068,3.2383482069410343,0.0116991996788157,2.4357952610569944,0.0374827795144032,0.9759582252613244,0.0001738967196144
S8_rain_elevated_atmospheric_pollution,Low,E5_full_fusion,E5_full_fusion_xgboost,3,5,867.0,2.08280720811585,0.024906405585853,3.955304849185578,0.0255559068801693,3.242315376278807,0.0323128557235565,0.9646977924935054,0.0004571859822065
S8_rain_elevated_atmospheric_pollution,Low,E5_full_fusion,E5_full_fusion_xgboost,6,5,1015.0,2.6055296568721777,0.0250526218762124,4.464371348305702,0.0180899178657273,3.965998468890097,0.0384243393682358,0.9553230100125238,0.0003624095278825
