model,horizon,seed,scenario,feature_group,repetition,sample_count,encoded_columns_permuted,baseline_MAE,permuted_MAE,delta_MAE,importance_convention
E5_full_fusion_xgboost,3,42,Rain,Traffic,2,8217,60,1.4500157821783406,14.20784496341263,12.757829181234289,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,3,8217,60,1.4500157821783406,14.263808845859536,12.813793063681196,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,4,8217,60,1.4500157821783406,14.090636630594297,12.640620848415956,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,5,8217,60,1.4500157821783406,14.168674090634852,12.718658308456511,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,6,8217,60,1.4500157821783406,14.156319174755515,12.706303392577174,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,7,8217,60,1.4500157821783406,14.225376109961616,12.775360327783275,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,8,8217,60,1.4500157821783406,14.079036557434065,12.629020775255725,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,9,8217,60,1.4500157821783406,14.306756869198454,12.856741087020113,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Traffic,10,8217,60,1.4500157821783406,14.352909599422738,12.902893817244397,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,1,8217,8,1.4500157821783406,1.5148677012726073,0.06485191909426669,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,2,8217,8,1.4500157821783406,1.5115136422809587,0.06149786010261815,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,3,8217,8,1.4500157821783406,1.5202297173399049,0.07021393516156427,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,4,8217,8,1.4500157821783406,1.5156092296134704,0.06559344743512985,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,5,8217,8,1.4500157821783406,1.5135780716081657,0.06356228942982511,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,6,8217,8,1.4500157821783406,1.516347060865681,0.06633127868734046,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,7,8217,8,1.4500157821783406,1.517129135549656,0.0671133533713153,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,8,8217,8,1.4500157821783406,1.5100565617826616,0.06004077960432097,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,9,8217,8,1.4500157821783406,1.5137716556948475,0.06375587351650691,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Reliability,10,8217,8,1.4500157821783406,1.5142850621680615,0.06426927998972087,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,1,8217,9,1.4500157821783406,2.076213202357152,0.6261974201788114,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,2,8217,9,1.4500157821783406,2.1157004981682968,0.6656847159899562,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,3,8217,9,1.4500157821783406,2.1516183663815025,0.7016025842031619,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,4,8217,9,1.4500157821783406,2.112976886182425,0.6629611040040844,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,5,8217,9,1.4500157821783406,2.1159332349360254,0.6659174527576848,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,6,8217,9,1.4500157821783406,2.112752135813268,0.6627363536349276,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,7,8217,9,1.4500157821783406,2.116822112787036,0.6668063306086955,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,8,8217,9,1.4500157821783406,2.1678237998603076,0.717808017681967,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,9,8217,9,1.4500157821783406,2.0859096724094033,0.6358938902310627,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Calendar,10,8217,9,1.4500157821783406,2.133920437046531,0.6839046548681902,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,1,8217,15,1.4500157821783406,1.46519613589028,0.015180353711939487,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,2,8217,15,1.4500157821783406,1.4614373983502567,0.01142161617191606,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,3,8217,15,1.4500157821783406,1.4681770917702037,0.01816130959186313,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,4,8217,15,1.4500157821783406,1.4596283613878651,0.009612579209524519,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,5,8217,15,1.4500157821783406,1.465810963079502,0.015795180901161388,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,6,8217,15,1.4500157821783406,1.465206993950738,0.01519121177239735,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,7,8217,15,1.4500157821783406,1.4659808939076122,0.01596511172927162,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,8,8217,15,1.4500157821783406,1.4604119533776976,0.010396171199356985,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,9,8217,15,1.4500157821783406,1.4649848815737223,0.014969099395381713,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Rainfall,10,8217,15,1.4500157821783406,1.4631284969311729,0.013112714752832266,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,1,8217,15,1.4500157821783406,1.5015392441966413,0.051523462018300714,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,2,8217,15,1.4500157821783406,1.5036479146343897,0.05363213245604914,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,3,8217,15,1.4500157821783406,1.5089675244402583,0.05895174226191768,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,4,8217,15,1.4500157821783406,1.5120519133814594,0.062036131203118794,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,5,8217,15,1.4500157821783406,1.5063713126035352,0.05635553042519459,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,6,8217,15,1.4500157821783406,1.5101752469788303,0.060159464800489726,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,7,8217,15,1.4500157821783406,1.5019084721045641,0.051892689926223534,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,8,8217,15,1.4500157821783406,1.5041484524041062,0.05413267022576562,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,9,8217,15,1.4500157821783406,1.5077407672571501,0.05772498507880952,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Meteorology,10,8217,15,1.4500157821783406,1.5047940893360077,0.05477830715766707,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,1,8217,28,1.4500157821783406,1.710133722658201,0.26011794047986037,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,2,8217,28,1.4500157821783406,1.6922008082192643,0.24218502604092373,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,3,8217,28,1.4500157821783406,1.7060811192620564,0.2560653370837158,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,4,8217,28,1.4500157821783406,1.6990527777849582,0.24903699560661763,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,5,8217,28,1.4500157821783406,1.710369771810619,0.2603539896322784,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,6,8217,28,1.4500157821783406,1.7225335758601203,0.27251779368177975,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,7,8217,28,1.4500157821783406,1.71028684613226,0.2602710639539194,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,8,8217,28,1.4500157821783406,1.705170533956028,0.2551547517776873,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,9,8217,28,1.4500157821783406,1.714677026482568,0.2646612443042273,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Atmospheric,10,8217,28,1.4500157821783406,1.712090060694562,0.26207427851622134,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,1,8217,16,1.4500157821783406,1.7597437700699716,0.30972798789163103,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,2,8217,16,1.4500157821783406,1.751800316283729,0.3017845341053884,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,3,8217,16,1.4500157821783406,1.7614701408666942,0.3114543586883536,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,4,8217,16,1.4500157821783406,1.752200738019302,0.3021849558409615,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,5,8217,16,1.4500157821783406,1.7509723381843147,0.30095655600597415,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,6,8217,16,1.4500157821783406,1.7474593286760718,0.2974435464977312,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,7,8217,16,1.4500157821783406,1.7609362444971053,0.3109204623187647,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,8,8217,16,1.4500157821783406,1.7530453985909904,0.3030296164126498,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,9,8217,16,1.4500157821783406,1.7524051507642884,0.3023893685859478,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Rain,Road,10,8217,16,1.4500157821783406,1.747780028020512,0.2977642458421714,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,1,3517,60,1.4511847028098683,15.575064201452598,14.12387949864273,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,2,3517,60,1.4511847028098683,15.929870554779663,14.478685851969795,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,3,3517,60,1.4511847028098683,15.716184385746375,14.264999682936507,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,4,3517,60,1.4511847028098683,15.700418794393517,14.249234091583649,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,5,3517,60,1.4511847028098683,15.819645771977122,14.368461069167253,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,6,3517,60,1.4511847028098683,15.667225344935114,14.216040642125245,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,7,3517,60,1.4511847028098683,15.926080572095575,14.474895869285707,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,8,3517,60,1.4511847028098683,15.955708463103182,14.504523760293313,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,9,3517,60,1.4511847028098683,15.800885163134462,14.349700460324593,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Traffic,10,3517,60,1.4511847028098683,15.577059227527009,14.12587452471714,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,1,3517,8,1.4511847028098683,1.5855283200464003,0.134343617236532,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,2,3517,8,1.4511847028098683,1.5881427165083768,0.13695801369850846,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,3,3517,8,1.4511847028098683,1.5896275528007608,0.1384428499908925,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,4,3517,8,1.4511847028098683,1.5912070385619552,0.1400223357520869,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,5,3517,8,1.4511847028098683,1.5856993922440659,0.13451468943419753,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,6,3517,8,1.4511847028098683,1.5804460676097607,0.12926136479989236,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,7,3517,8,1.4511847028098683,1.5937736889410106,0.14258898613114224,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,8,3517,8,1.4511847028098683,1.587821699049719,0.1366369962398506,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,9,3517,8,1.4511847028098683,1.5884577104982274,0.13727300768835904,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Reliability,10,3517,8,1.4511847028098683,1.5867670139648622,0.13558231115499386,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,1,3517,9,1.4511847028098683,2.40627665971198,0.9550919569021115,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,2,3517,9,1.4511847028098683,2.4833990746929158,1.0322143718830474,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,3,3517,9,1.4511847028098683,2.4067170798343547,0.9555323770244863,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,4,3517,9,1.4511847028098683,2.429360162892078,0.9781754600822097,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,5,3517,9,1.4511847028098683,2.3869033642102617,0.9357186614003934,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,6,3517,9,1.4511847028098683,2.409276729840801,0.9580920270309325,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,7,3517,9,1.4511847028098683,2.4868846958750805,1.0356999930652122,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,8,3517,9,1.4511847028098683,2.392842279281812,0.9416575764719435,positive delta means the group was useful
E5_full_fusion_xgboost,3,42,Elevated_AOD,Calendar,9,3517,9,1.4511847028098683,2.5230350373989143,1.071850334589046,positive delta means the group was useful
