test_set,stratum_type,stratum,experiment,model,horizon,seed,sample_count,MAE,RMSE,sMAPE,R2
Test-B_excluding_20260217,reliability,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,6000,0.9984508567386203,2.281107117836587,1.1028166292161525,0.9348309138564298
Test-B_excluding_20260217,reliability,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,6000,1.0040309869978163,2.286569881877598,1.1081629166595353,0.9345184080441931
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,6319,0.913372318295793,2.0964408328457473,0.9968974394351215,0.9342373758290934
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,6319,0.9682734966806302,2.1453489365485408,1.0524121396093478,0.9311332173923816
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,6319,0.9254277380180489,2.093536769459163,1.008799868468973,0.9344194430267777
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,6319,0.909733594542359,2.0827530813681836,0.9925030290567585,0.9350933064214496
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,6319,0.9038442014144958,2.0742589058761274,0.9858336763849103,0.9356216499850782
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,6204,1.1332711679510676,2.3545241776454686,1.2509233182142416,0.9254564343105978
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,6204,1.1719260190139398,2.3974459654454634,1.2886118536814697,0.9227138792183127
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,6204,1.129067402103243,2.4042533392183243,1.2475603095567247,0.9222743594521868
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,6204,1.1319418246582607,2.3602611118142907,1.2464845152253499,0.9250927323516529
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,6204,1.1415264804773682,2.3494877590920145,1.2572492867460892,0.9257749963949413
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,6000,1.1556999518076578,2.389003383729925,1.268109212008281,0.9285201221932807
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,6000,1.1528778421613906,2.379148212785467,1.2629121412393818,0.9291086466135454
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,6000,1.1175491631825762,2.3580212604926607,1.2262878728188553,0.930362093815701
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,6000,1.1583419761657714,2.3541234529411974,1.2694857622227707,0.9305921263604214
Test-B_excluding_20260217,reliability,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,6000,1.1197987073262532,2.3344254905219466,1.2300467090924405,0.9317487978479299
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,1,42,6319,0.9034705450057279,2.0816523511364826,0.9859424892810923,0.9351618943700688
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,1,2025,6319,0.8435071707840879,2.0720604943421255,0.9240992845433812,0.9357580409690477
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,6319,0.8673911507436417,2.0714186674248705,0.9494025895850726,0.9357978330820043
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,6319,0.8567077909182752,2.069811454577664,0.9390685101761741,0.9358974232980358
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,6319,0.8561478512331284,2.068730220782531,0.9375054318759025,0.9359643779658064
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,3,42,6204,1.1346325498228813,2.390142115428414,1.253546282113938,0.923184068232305
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,3,2025,6204,1.1628464535439167,2.3900541050971147,1.2821146974893889,0.9231897251939478
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,6204,1.151845314465311,2.409600963859453,1.2716482890938636,0.9219282147320886
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,6204,1.1202496912513729,2.3852849854424023,1.2383093628211297,0.9234959541744411
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,6204,1.1366179144666857,2.4081461633737584,1.256417778233593,0.9220224582073495
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,6,42,6000,1.1920723427666557,2.375591091679032,1.306296942575416,0.9293204708420719
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,6,2025,6000,1.1829490706125896,2.3828904586199102,1.296668281687908,0.9288854562173167
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,6000,1.2224960642920601,2.4098807864307434,1.3401613302179034,0.9272653438698285
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,6000,1.2413466854095458,2.4193933042222153,1.3568385748909653,0.9266899998429705
Test-B_excluding_20260217,reliability,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,6000,1.2257801130082873,2.401440432636267,1.3424259872250144,0.9277739426049456
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,42,2545,0.7835724202713782,2.082150950739535,0.9638350290565515,0.9799997405595245
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,2025,2545,0.7819221592511549,2.0833744765599618,0.9621368275539894,0.9799762283125573
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,2545,0.7815215805643279,2.0779187359545093,0.9592963649367049,0.9800809636503461
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,2545,0.784457192711371,2.09006108350817,0.9649626161684997,0.979847489139966
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,2545,0.7867586947517919,2.083671992479482,0.9662431471850255,0.9799705089219388
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,42,2526,1.0069691569171504,2.4054913226361356,1.2875429730342935,0.9743298874441468
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,2025,2526,1.0016627484117975,2.3958969896874227,1.2825890574276606,0.9745342502233779
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,2526,1.0065697322391398,2.3934706701309594,1.2891421275692552,0.9745858023232052
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,2526,1.0022102269373774,2.399346218171185,1.2835861418338008,0.9744608744339996
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,2526,1.0055209970562335,2.3954075992130806,1.2852419294438653,0.9745446525258052
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,42,2481,0.9257300088214375,2.2106171959865346,1.1545761255707467,0.9771816577257871
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,2025,2481,0.9269239906148055,2.192184992552761,1.1547267286217724,0.9775605916007434
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,2481,0.9270458041540514,2.2003115044957875,1.158700106278183,0.9773939157793583
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,2481,0.9151491287397503,2.1998691316835273,1.1416360628632236,0.9774030047758464
Test-B_excluding_20260217,reliability,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,2481,0.9127828079094479,2.189084885600199,1.1394081969983323,0.9776240126882955
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,42,2545,0.8439139824188372,2.1083976932643758,1.0316767588415587,0.9794923323338021
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,2545,0.8470407538173553,2.1047064562221705,1.0329842768975437,0.9795640762925302
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,2545,0.8345872759366239,2.0982431743359706,1.0205684108351845,0.9796893957450413
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,2545,0.8435366253706077,2.107557352768193,1.0289411535482167,0.9795086764887297
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,2545,0.8398130741381692,2.102333257391608,1.0251174345209006,0.9796101360814629
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,42,2526,1.105321011275218,2.4612655828492453,1.4043796649533262,0.9731257012159932
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,2526,1.0936513549893283,2.445141800694845,1.386922519863539,0.9734766556314814
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,2526,1.094373920971248,2.438899941075936,1.3881525735747007,0.9736118982428208
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,2526,1.1024597582762963,2.4503019831138646,1.3991975704222221,0.9733645887449968
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,2526,1.0986810967613254,2.442667533397085,1.3928429415191528,0.973530307031007
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,42,2481,0.9949104944608648,2.1524467045987046,1.2185913942995,0.9783667476571651
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,2481,0.9643963297288232,2.124527273431056,1.1824057905604166,0.9789243186551434
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,2481,0.9814070581028447,2.1234764547339022,1.198822627643626,0.9789451621088963
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,2481,0.979299945516098,2.138109874231703,1.1972048029875721,0.9786539736784136
Test-B_excluding_20260217,reliability,Medium,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,2481,0.9809118388497698,2.1347269477426054,1.2000096102648354,0.9787214677877238
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,2545,0.9513556131039401,2.101071863484468,1.1378104159620086,0.9796345964605828
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,2545,0.9380544247530453,2.1012244885826985,1.1247665577755734,0.9796316376045203
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,2545,0.9534373381189373,2.1042225950150217,1.1394361579351824,0.979573471440312
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,2545,0.9204724863548255,2.086933779496565,1.1049494691637922,0.9799077513769838
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,2545,0.9288547009741003,2.0905799213056997,1.1157739689347816,0.9798374825595663
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,2526,1.283977796987985,2.5700774967342324,1.5993778554986287,0.9706969637906768
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,2526,1.2516435223979856,2.5460412558595364,1.5520621231092446,0.9712425047308467
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,2526,1.2635263511957737,2.5759988520143047,1.5703037129830015,0.9705617822074882
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,2526,1.2381624768987813,2.5242813648590188,1.5395247346365886,0.9717319594197292
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,2526,1.2453996527946918,2.5118561266249415,1.5442463109672062,0.9720095613530443
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,2481,1.1540413273897574,2.279065056829968,1.3747579867381134,0.9757467218689342
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,2481,1.1250772366772956,2.238931620749246,1.348845078825298,0.9765933822808261
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,2481,1.1275340872491284,2.238979881426553,1.347860147359549,0.9765923732000764
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,2481,1.1327490971995895,2.238638093756136,1.353656447842631,0.9765995191576204
Test-B_excluding_20260217,reliability,Medium,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,2481,1.1420953709864894,2.2525963651852297,1.3699887114841123,0.976306797828162
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,42,2545,0.9855268735954319,2.1317553012913373,1.1771924043078645,0.9790354323954346
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,2025,2545,0.9577825111334201,2.1316871994165343,1.1460019360477556,0.9790367718583195
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,2545,0.950677282287158,2.121928382907451,1.1379059440158996,0.9792282708963246
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,2545,0.9619850909140035,2.1205566583884092,1.152181470118764,0.9792551180610437
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,2545,0.9481898675405206,2.10743303650965,1.1347470646857039,0.9795110938175277
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,42,2526,1.284400651498343,2.5475845365733707,1.5959514555060998,0.9712076315028946
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,2025,2526,1.289473052136846,2.5636186684869653,1.6034651899132117,0.9708440608807074
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,2526,1.3015736499100758,2.5709211716194673,1.61190727865607,0.9706777221191668
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,2526,1.2676047201551777,2.5440154356968345,1.5781514596886321,0.971288249737218
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,2526,1.2681406735430043,2.559665783757703,1.5761086360800562,0.9709339035823267
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,42,2481,1.1761550930996472,2.2558273490674634,1.393511822613497,0.9762387809774883
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,2025,2481,1.1836258637749764,2.2742720831771877,1.410214213757575,0.9758486260144297
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,2481,1.2055046230174193,2.3063716678379205,1.4287063241189741,0.9751620590033169
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,2481,1.2382899963838125,2.336083976077697,1.4629279455692141,0.9745179770109005
Test-B_excluding_20260217,reliability,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,2481,1.2134670750101488,2.3133152295289987,1.43826211580852,0.9750122796874434
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,1,42,4729,1.4741627555573442,2.9898060886694955,2.1799040759530994,0.978960345573085
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,1,2025,4729,1.4875923748289277,3.0193361925925015,2.1976507318956213,0.9785426787097017
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,4729,1.4976775854160058,3.0103718817837364,2.2054896687633625,0.9786699017443901
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,4729,1.4850368393007793,2.9648261730846466,2.1888769016207084,0.979310450700198
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,4729,1.4699644299417938,2.9689799829627925,2.169699486257834,0.9792524367379589
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,3,42,4659,1.6484886141595063,3.343844464845968,2.5559429871856674,0.9733056242672321
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,3,2025,4659,1.647008534273365,3.3307866487869626,2.5598622587421764,0.9735137019233466
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,4659,1.6490863150210224,3.341082288452648,2.5588511837239647,0.9733497077293102
Test-B_excluding_20260217,reliability,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,4659,1.6563197542381465,3.328682971272689,2.570734406978908,0.9735471480968944
